,Process rate,Weather,Construction Cost,Construction Category,Fatality,Injuries
6057,5,0,3500,9,0,3
6058,8,0,150000,3,0,1
6059,4,0,400,17,0,1
6060,6,0,12500,15,0,1
6061,2,0,750,7,0,1
6062,9,0,70,10,0,1
6063,5,0,75000,0,0,1
6064,5,1,3500,10,0,1
6065,2,0,150000,3,0,1
6066,0,0,15,7,1,0
6067,7,0,7500,14,1,0
6068,1,0,150000,3,0,1
6069,7,0,7500,1,0,1
6070,1,0,750,3,0,1
6071,3,0,3500,6,0,1
6072,1,0,150000,5,0,1
6073,1,0,75000,6,0,1
6074,5,0,150000,21,0,1
6075,9,0,150000,3,0,1
6076,3,0,150000,3,0,1
6077,4,0,150000,23,0,1
6078,4,0,7500,3,0,1
6079,7,0,1500,1,0,1
6080,6,0,12500,20,0,1
6081,3,0,3500,14,0,1
6082,4,0,17500,3,0,1
6083,8,0,250,0,0,1
6084,5,0,75000,11,0,3
6085,5,0,150000,12,0,1
6086,4,0,25000,3,0,1
6087,5,0,3500,8,0,1
6088,9,0,1500,9,0,1
6089,7,0,25000,0,1,1
6090,5,0,150000,5,0,1
6091,1,0,7500,14,0,1
6092,5,0,75000,11,0,1
6093,5,0,150000,2,0,1
6094,5,0,75000,13,0,1
6095,9,0,40000,17,0,1
6096,1,0,150000,3,0,1
6097,5,0,25000,4,0,1
6098,4,0,7500,3,0,1
6099,1,0,75000,0,0,1
6100,4,0,3500,3,0,1
6101,9,0,75000,27,0,1
6102,9,0,150,0,0,1
6103,2,3,150000,3,0,1
6104,7,0,150000,11,0,1
6105,8,0,3500,1,0,1
6106,3,0,3500,3,0,1
6107,4,0,1500,9,0,1
6108,0,0,75000,1,0,1
6109,5,0,3500,8,0,1
6110,8,0,75000,9,0,1
6111,9,0,25000,0,0,1
6112,0,0,7500,9,0,0
6113,3,0,3500,3,0,1
6114,3,0,15,21,0,1
6115,3,0,12500,16,0,1
6116,9,0,75000,0,1,0
6117,8,1,3500,13,0,1
6118,6,0,75000,3,0,1
6119,2,1,75000,0,0,1
6120,7,0,7500,15,0,1
6121,9,0,25000,24,0,1
6122,5,0,150000,19,0,1
6123,8,0,150000,7,0,1
6124,7,0,40000,0,0,1
6125,9,1,5,17,0,1
6126,4,0,150000,4,0,1
6127,4,0,7500,3,0,1
6128,9,0,25000,14,0,1
6129,8,0,150000,8,0,1
6130,4,0,7500,3,0,1
6131,4,0,150000,3,0,1
6132,2,0,150000,14,0,1
6133,3,0,15,3,0,1
6134,8,0,17500,9,0,1
6135,8,0,25000,9,0,1
6136,4,0,75000,1,0,1
6137,8,0,3500,15,0,1
6138,7,0,1500,17,0,1
6139,1,0,40000,3,0,1
6140,6,0,150000,3,0,1
6141,0,0,150000,3,0,1
6142,6,2,40000,18,0,1
6143,8,0,150000,8,0,1
6144,0,0,7500,9,0,1
6145,3,0,1500,3,0,1
6146,3,0,150000,3,0,1
6147,1,0,150000,19,2,0
6148,3,0,1500,3,0,1
6149,8,0,3500,17,0,4
6150,2,0,150000,3,0,1
6151,1,0,75000,9,0,1
6152,6,0,1500,4,0,1
6153,5,0,150000,0,0,1
6154,2,0,250,3,0,1
6155,4,0,3500,3,0,1
6156,7,0,1500,13,0,1
6157,6,0,150,24,1,1
6158,6,0,3500,3,0,1
6159,9,0,150000,23,0,1
6160,9,0,150000,14,0,1
6161,4,0,750,3,0,1
6162,0,0,75000,0,0,1
6163,5,0,12500,3,0,1
6164,9,0,75000,27,0,1
6165,8,0,3500,6,1,0
6166,7,0,150000,20,0,1
6167,8,0,7500,27,0,1
6168,9,0,150000,0,0,1
6169,9,0,150000,23,0,1
6170,5,0,7500,13,0,1
6171,2,0,400,21,0,1
6172,2,0,3500,3,0,1
6173,3,0,3500,5,1,1
6174,8,0,150000,3,0,1
6175,5,1,25000,0,0,1
6176,9,1,75000,0,0,1
6177,6,0,17500,7,0,1
6178,4,1,25000,26,0,1
6179,9,0,150000,18,0,1
6180,2,1,40000,3,0,1
6181,9,2,17500,14,0,1
6182,9,1,7500,1,0,1
6183,2,0,150000,3,0,1
6184,9,1,400,0,0,1
6185,4,0,1500,3,0,1
6186,2,1,3500,4,0,1
6187,7,1,3500,0,0,1
6188,9,0,150000,17,0,1
6189,1,0,150000,3,0,1
6190,8,0,150000,23,0,1
6191,9,0,30,19,0,1
6192,9,0,75000,9,0,1
6193,9,1,400,12,0,1
6194,2,0,150000,3,0,1
6195,3,0,3500,3,0,1
6196,0,0,1500,7,0,1
6197,7,2,150000,14,0,1
6198,9,0,150000,0,0,1
6199,9,1,150000,7,0,1
6200,1,0,150000,3,0,1
6201,7,0,1500,3,0,1
6202,5,0,40000,19,0,1
6203,1,0,75000,1,0,1
6204,0,0,250,3,0,1
6205,1,0,12500,3,0,1
6206,8,0,750,3,0,1
6207,0,0,75000,0,0,1
6209,8,0,15,11,0,1
6210,7,0,12500,11,0,1
6211,3,0,1500,3,0,1
6212,9,4,150000,25,0,1
6213,1,0,400,3,0,1
6214,6,0,17500,1,0,1
6215,7,0,12500,16,0,1
6216,9,2,150000,14,0,1
6217,0,0,40000,1,0,1
6218,7,0,12500,16,0,1
6219,9,0,7500,2,0,1
6220,2,0,25000,3,0,1
6221,5,0,150000,24,0,1
6222,1,0,12500,19,0,1
6223,9,1,1500,10,0,1
6224,1,0,3500,3,0,1
6225,5,0,150000,3,0,1
6226,9,0,5,7,0,1
6227,4,0,40000,3,0,1
6228,9,0,150000,0,0,1
6229,5,0,3500,1,0,1
6230,8,0,150000,7,0,1
6231,9,0,150000,3,0,1
6232,9,0,150000,18,0,1
6233,3,0,150000,3,0,1
6234,9,0,40000,5,0,1
6235,2,0,25000,1,0,1
6236,0,0,75000,1,0,1
6237,6,0,3500,5,0,1
6238,9,0,150000,24,0,1
6239,3,0,5,3,0,1
6240,6,0,400,14,0,1
6241,5,0,750,3,0,1
6242,5,0,40000,3,0,1
6243,7,0,7500,24,0,1
6244,2,0,7500,3,0,1
6245,7,0,12500,17,0,1
6246,7,0,3500,3,0,1
6247,3,0,7500,25,0,1
6248,2,0,12500,5,0,1
6249,9,0,3500,11,0,1
6250,5,0,40000,0,0,1
6251,7,0,25000,0,0,1
6252,1,0,7500,9,0,1
6253,9,0,150000,0,0,1
6254,5,0,150000,0,0,1
6255,6,1,40000,21,0,1
6256,8,0,750,3,0,1
6257,9,1,250,21,0,1
6258,2,0,150000,3,0,1
6259,2,0,150000,3,0,1
6260,1,0,150000,1,0,1
6261,2,0,7500,0,0,1
6262,4,1,150000,13,0,1
6263,9,0,150000,25,0,1
6264,2,0,30,7,1,0
6265,9,1,150000,23,0,1
6266,9,0,75000,18,0,1
6267,2,1,150000,0,0,1
6268,9,0,150000,23,0,1
6269,4,1,150000,14,1,0
6270,9,1,150000,17,0,1
6271,9,0,250,18,0,1
6272,0,0,40000,6,0,1
6273,2,0,25000,13,0,1
6274,9,1,150000,20,0,1
6275,7,0,7500,4,1,0
6276,0,0,7500,9,0,1
6277,4,0,3500,5,1,0
6278,2,0,75000,3,0,1
6279,3,0,3500,3,0,1
6280,1,0,25000,0,0,2
6281,9,0,25000,14,0,1
6282,0,0,150000,3,0,1
6283,2,0,3500,3,0,1
6284,8,0,75000,3,0,1
6285,8,0,75000,9,0,1
6286,3,1,7500,16,1,0
6287,9,0,150000,0,0,1
6288,1,0,750,7,0,1
6289,8,0,400,27,1,0
6290,5,0,3500,3,0,1
6291,0,0,7500,4,0,1
6292,8,0,15,3,0,1
6293,5,1,3500,23,0,1
6294,5,0,30,1,0,1
6295,9,0,150000,2,0,1
6296,3,0,3500,14,0,1
6297,4,0,150000,7,0,1
6298,3,0,12500,3,0,1
6299,2,0,150,14,1,0
6300,5,0,150000,1,0,1
6301,5,0,150000,1,0,1
6302,4,0,7500,7,0,1
6303,3,0,40000,6,0,1
6304,3,0,400,3,0,1
6305,9,0,750,3,0,1
6306,9,0,25000,1,0,1
6307,2,0,1500,3,0,1
6308,5,0,150000,0,0,1
6309,1,0,150000,3,0,1
6310,4,0,75000,3,0,1
6311,3,0,1500,3,0,1
6312,0,0,30,9,0,2
6313,0,0,3500,21,0,1
6314,4,0,40000,16,0,1
6315,2,0,40000,12,0,1
6316,5,0,7500,16,0,1
6317,0,0,17500,4,0,1
6318,2,0,150000,3,0,1
6319,5,0,7500,17,0,1
6320,2,1,3500,3,0,1
6321,6,0,75000,14,0,1
6322,4,2,3500,16,0,1
6323,6,1,150000,17,0,1
6324,8,0,7500,14,0,1
6325,9,0,1500,3,0,1
6326,2,0,12500,3,0,1
6327,6,0,7500,2,0,1
6328,6,0,150000,23,0,1
6329,0,0,25000,0,0,1
6330,8,0,3500,3,0,1
6331,9,0,150000,23,0,1
6332,7,0,150000,3,0,1
6333,3,0,40000,3,0,1
6334,2,0,150000,3,0,1
6335,7,1,25000,3,0,1
6336,6,0,3500,8,0,1
6337,9,0,150000,13,0,1
6338,4,0,150000,10,0,1
6339,5,0,150000,0,0,1
6340,4,0,150000,1,0,1
6341,9,0,150000,14,0,1
6342,0,0,17500,1,0,1
6343,7,0,1500,3,0,1
6344,6,0,7500,3,0,1
6345,1,0,150000,3,0,1
6346,9,0,150000,23,0,1
6347,9,0,7500,2,1,0
6348,7,0,1500,3,0,1
6349,0,0,40000,1,0,1
6350,9,0,75000,2,0,1
6351,4,0,150000,3,0,1
6352,4,0,150000,6,0,1
6353,5,0,7500,15,0,1
6354,1,0,75000,1,0,1
6355,1,0,75000,4,0,1
6356,7,0,150000,3,0,1
6357,9,0,17500,15,0,1
6358,8,0,17500,7,0,1
6359,4,0,1500,14,0,1
6360,9,0,150000,0,0,1
6361,3,0,150000,0,0,1
6362,7,0,7500,13,0,1
6363,8,0,1500,1,0,1
6364,4,0,250,17,0,1
6365,2,0,150000,13,0,1
6366,1,0,150000,3,0,1
6367,9,0,150000,7,0,1
6368,8,0,150000,2,0,1
6369,4,0,12500,3,0,1
6370,9,0,150000,23,0,1
6371,5,0,750,0,0,1
6372,1,0,3500,3,1,0
6373,9,0,3500,24,0,1
6374,3,0,12500,3,0,1
6375,2,0,25000,3,0,1
6376,1,1,17500,10,0,1
6377,4,0,12500,14,0,1
6378,9,0,75000,0,0,1
6379,1,0,150000,3,0,1
6380,6,0,12500,3,0,1
6381,5,0,150000,14,0,1
6382,5,0,150000,22,0,1
6383,6,1,75000,14,0,1
6384,9,0,150000,14,0,1
6385,6,0,25000,1,0,1
6386,7,0,75000,0,0,1
6387,1,0,75000,1,0,1
6388,8,0,3500,3,0,1
6389,9,0,150000,23,0,1
6390,8,0,150000,14,0,1
6391,4,0,12500,4,0,1
6392,2,0,3500,3,0,1
6393,8,0,70,26,0,1
6394,5,0,25000,22,0,1
6395,7,0,40000,9,0,1
6396,8,1,150000,0,0,1
6397,3,1,250,27,0,1
6398,9,0,70,19,0,1
6399,0,0,150000,22,0,1
6400,3,0,12500,3,0,1
6401,9,0,150000,23,0,1
6402,0,0,1500,3,0,1
6403,4,1,150000,3,0,1
6404,9,0,40000,3,0,1
6405,2,0,150000,1,0,1
6406,8,0,400,16,0,1
6407,9,0,150000,0,0,1
6408,4,1,7500,6,0,1
6409,8,0,150000,0,0,1
6410,6,0,7500,3,0,1
6411,8,0,1500,6,0,1
6412,1,0,25000,26,0,1
6413,9,0,3500,19,0,1
6414,2,1,75000,0,0,1
6415,2,0,12500,7,0,1
6416,2,0,150000,3,0,1
6417,8,0,150000,0,0,1
6418,9,0,750,19,0,1
6419,5,0,150000,22,0,1
6420,7,1,1500,5,0,1
6421,3,0,250,19,0,1
6422,5,0,15,22,0,1
6423,8,0,1500,3,0,1
6424,3,0,17500,3,0,1
6425,4,0,3500,21,0,1
6426,8,0,750,9,0,1
6427,9,0,400,6,0,1
6428,4,2,25000,10,0,1
6429,6,0,150000,3,0,1
6430,6,1,750,24,1,0
6431,8,0,7500,0,1,0
6432,9,0,150000,0,0,1
6433,3,1,150000,13,0,1
6434,9,0,3500,18,0,1
6435,8,1,150000,19,0,1
6436,6,0,25000,4,0,1
6437,9,0,150000,23,0,1
6438,4,1,12500,14,0,1
6439,6,2,150000,14,0,1
6440,4,1,75000,1,0,1
6441,0,0,75000,3,0,1
6442,3,0,75000,3,0,1
6443,5,0,150000,7,0,1
6444,4,0,150000,3,0,1
6445,5,2,7500,3,0,1
6446,8,0,150000,0,0,1
6447,3,1,750,19,1,0
6448,8,1,40000,6,0,1
6449,5,1,7500,0,0,2
6450,1,0,3500,0,0,1
6451,2,2,150000,14,0,1
6452,6,2,150000,22,0,1
6453,6,2,150000,3,0,1
6454,0,0,150000,4,0,1
6455,8,1,150000,17,0,1
6456,5,2,150000,14,0,1
6457,8,2,150000,14,0,1
6458,6,0,75000,20,0,1
6459,6,0,150000,3,0,1
6460,8,0,150000,17,0,1
6461,0,0,7500,1,0,1
6462,9,0,70,7,0,1
6463,9,1,150,24,0,1
6464,0,1,1500,7,0,1
6465,6,2,25000,3,0,1
6466,4,0,750,5,0,1
6467,0,0,40000,4,0,1
6468,5,0,150000,1,0,1
6469,0,0,75000,22,1,0
6470,9,0,3500,10,0,1
6471,7,1,750,17,0,1
6472,3,0,150000,21,0,1
6473,2,0,400,3,0,1
6474,3,1,250,3,0,1
6475,9,2,150000,23,0,1
6476,4,0,750,3,0,1
6477,9,0,150,8,0,1
6478,9,0,150000,14,0,1
6479,3,0,15,3,0,1
6480,8,0,150000,14,0,1
6481,3,0,400,3,0,1
6482,2,0,3500,1,0,1
6483,5,0,17500,3,0,1
6484,6,0,75000,1,1,0
6485,9,0,150000,14,0,1
6486,9,0,3500,18,0,1
6487,2,0,40000,0,0,1
6488,0,0,7500,9,1,0
6489,1,0,150000,0,0,1
6490,5,0,75000,3,0,1
6491,7,0,40000,3,0,1
6492,5,0,75000,16,0,1
6493,8,0,150000,14,0,1
6494,7,0,25000,13,0,1
6495,7,0,70,0,0,1
6496,6,0,7500,6,0,1
6497,7,0,150000,18,0,1
6498,8,0,7500,1,0,1
6499,9,0,40000,17,0,1
6500,8,1,12500,0,0,1
6501,4,0,25000,19,0,1
6502,7,0,40000,13,0,1
6503,4,0,40000,5,0,1
6504,9,0,150000,14,0,1
6505,9,0,150000,22,0,1
6506,8,0,3500,18,0,1
6507,9,0,3500,10,0,1
6508,6,0,7500,13,0,1
6509,1,0,75000,3,0,1
6510,4,0,12500,19,0,1
6511,3,0,75000,3,0,1
6512,6,1,150000,5,0,1
6513,7,0,3500,1,0,1
6514,9,0,1500,19,0,1
6515,4,0,25000,1,1,0
6516,3,0,150,7,0,1
6517,4,0,25000,13,0,1
6518,7,0,75000,5,0,1
6519,2,1,150000,19,0,2
6520,2,0,75000,1,0,1
6521,6,0,150000,1,0,1
6522,8,0,150000,17,0,1
6523,3,0,150000,3,0,1
6524,9,0,150000,14,0,1
6525,0,0,40000,1,0,1
6526,1,0,150000,3,0,1
6527,0,0,17500,1,0,1
6528,3,0,400,3,0,1
6529,9,0,17500,6,0,1
6530,7,0,150000,24,0,1
6531,8,1,1500,3,0,1
6532,2,0,40000,1,0,1
6533,2,0,12500,21,0,1
6534,1,0,12500,3,0,1
6535,4,0,3500,1,0,1
6536,0,0,17500,9,0,1
6537,3,0,25000,22,0,1
6538,5,0,75000,3,0,1
6539,2,0,150000,1,0,1
6540,2,0,75000,20,0,1
6541,3,0,150000,3,0,1
6542,9,1,5,13,0,1
6543,1,0,7500,4,0,1
6544,8,0,150000,0,0,1
6545,8,0,150000,0,0,1
6546,4,0,7500,21,0,1
6547,9,0,3500,3,0,1
6548,4,0,150000,3,1,0
6549,3,0,75000,6,0,1
6550,6,0,250,12,1,0
6551,1,0,75000,5,0,1
6552,1,1,40000,6,0,1
6553,9,1,3500,3,0,1
6554,2,0,3500,0,0,1
6555,1,0,3500,3,0,1
6556,7,0,1500,25,0,1
6557,8,0,750,9,0,1
6558,3,0,1500,11,0,1
6559,7,0,400,24,1,0
6560,1,1,150000,3,0,1
6561,9,0,250,16,0,1
6562,4,0,25000,27,0,1
6563,5,0,75000,11,0,1
6564,9,0,150000,23,0,1
6565,9,0,150000,0,0,1
6566,1,0,150000,1,0,1
6567,9,0,150000,2,0,1
6568,3,0,150000,3,0,1
6569,8,0,150000,14,0,1
6570,4,0,12500,3,0,1
6571,8,0,250,24,0,1
6572,7,0,40000,3,0,1
6573,5,1,40000,3,0,1
6574,2,0,150000,1,0,1
6575,8,0,12500,3,0,1
6576,8,0,3500,15,0,2
6577,0,0,75000,3,0,1
6578,7,0,150000,10,0,1
6579,4,0,150000,1,0,1
6580,3,0,25000,7,0,1
6581,6,0,750,13,0,1
6582,7,0,150,1,0,1
6583,0,0,150000,0,0,1
6584,9,0,7500,2,1,0
6585,1,0,75000,1,0,1
6586,3,0,75000,1,0,1
6588,7,0,25000,12,0,1
6589,0,0,75000,3,0,1
6590,6,0,30,1,0,1
6591,9,0,1500,17,0,1
6592,5,0,150000,24,0,1
6593,0,0,17500,3,0,1
6594,1,0,150000,6,0,1
6595,5,0,150000,8,0,1
6596,1,0,75000,0,0,1
6597,7,0,150,0,0,1
6598,1,1,3500,21,0,1
6599,8,0,1500,14,0,1
6600,2,0,150000,4,0,1
6601,9,0,150000,5,0,1
6602,9,0,3500,3,0,1
6603,6,0,150000,1,0,1
6604,6,0,150000,3,0,1
6605,0,0,150000,0,0,1
6606,7,0,12500,10,0,1
6607,8,0,1500,18,0,1
6608,7,0,40000,14,0,1
6609,3,0,75000,27,0,1
6610,8,1,3500,3,0,1
6611,6,0,12500,3,0,1
6612,5,0,150000,3,0,1
6613,3,0,75000,3,0,1
6614,0,1,150000,1,0,1
6615,0,0,150,1,0,1
6616,9,0,3500,14,0,1
6617,9,0,150000,14,0,1
6618,3,0,150000,3,0,1
6619,9,0,150000,0,0,1
6620,3,0,250,21,0,1
6621,0,0,750,10,0,1
6622,0,0,17500,0,1,0
6623,9,0,150000,14,0,1
6624,7,0,150000,3,0,1
6625,0,0,150000,3,0,1
6626,4,0,400,6,0,1
6627,8,0,3500,13,0,1
6628,3,0,12500,9,0,1
6629,1,0,150000,6,0,1
6630,9,0,3500,10,0,1
6631,9,0,750,17,0,1
6632,1,1,150000,3,0,1
6633,6,0,75000,20,0,1
6634,7,0,25000,1,0,1
6635,4,0,75000,3,0,1
6636,9,0,75000,0,1,0
6637,3,0,40000,1,0,1
6638,5,0,40000,3,0,1
6639,3,0,7500,3,0,1
6640,8,0,3500,19,0,1
6641,2,0,7500,12,0,1
6642,9,0,750,12,1,0
6643,0,0,25000,0,0,1
6644,4,0,25000,3,0,1
6645,3,0,12500,3,0,1
6646,8,0,12500,19,0,1
6647,2,0,150000,1,0,1
6648,2,0,25000,6,0,1
6649,3,0,1500,3,0,1
6650,3,1,25000,3,0,1
6651,7,0,40000,19,0,1
6652,4,1,150000,3,0,1
6653,1,0,40000,7,0,1
6654,9,0,7500,3,0,1
6655,4,1,3500,3,0,1
6656,3,0,150000,3,0,1
6657,9,0,40000,0,0,1
6658,9,1,150000,23,0,1
6659,0,0,150000,5,0,1
6660,1,0,7500,1,0,1
6661,2,0,75000,3,0,1
6662,4,0,150000,3,0,1
6663,7,0,3500,6,0,1
6664,2,0,150000,6,0,1
6665,9,0,40000,0,0,1
6666,6,0,40000,1,0,1
6667,0,0,150000,1,0,1
6668,7,0,250,14,0,1
6669,3,0,150000,14,0,1
6670,4,0,150000,3,0,1
6671,1,0,150000,3,0,1
6672,4,0,400,3,0,1
6673,0,0,17500,1,0,1
6674,3,0,3500,25,0,1
6675,9,0,15,8,0,1
6676,1,0,150000,3,0,1
6677,6,0,17500,6,0,1
6678,5,0,25000,9,0,1
6679,5,0,12500,3,0,1
6680,3,0,7500,3,0,1
6681,5,0,75000,27,0,1
6682,3,0,400,3,0,1
6683,2,0,75000,7,0,1
6684,9,0,15,0,0,1
6685,2,0,12500,3,0,1
6686,9,0,25000,20,1,1
6687,6,0,150000,23,0,1
6688,7,1,3500,17,0,1
6689,4,0,150000,1,0,1
6690,4,0,400,3,0,1
6691,9,0,1500,19,0,1
6692,6,0,75000,1,0,1
6693,0,0,25000,3,0,1
6694,9,0,3500,10,0,1
6695,9,1,150000,2,0,1
6696,1,1,7500,4,1,0
6697,9,0,150000,23,0,1
6698,8,0,1500,13,0,1
6699,8,1,7500,13,0,1
6700,3,0,150000,5,0,0
6701,7,1,40000,1,0,1
6702,3,0,3500,6,0,1
6703,3,1,12500,3,0,1
6704,9,2,150000,1,0,1
6705,2,5,150000,0,0,1
6706,4,0,150000,3,0,1
6707,5,0,150000,0,0,1
6708,4,1,12500,0,0,1
6709,3,0,7500,3,0,2
6710,0,0,150000,3,0,1
6711,1,0,150000,3,0,1
6712,9,0,150000,0,0,1
6713,8,1,75000,0,0,1
6714,0,0,7500,3,0,1
6715,9,0,7500,9,0,1
6716,9,1,250,24,1,0
6717,2,0,150000,4,0,1
6718,1,1,150000,1,0,1
6719,2,0,3500,5,0,1
6720,7,1,150000,6,0,1
6721,8,0,40000,11,0,1
6722,5,1,75000,3,0,1
6723,7,1,75000,2,0,1
6724,6,0,150000,22,0,1
6725,9,0,75000,20,0,1
6726,7,0,750,14,0,1
6727,9,0,150,16,0,1
6728,3,0,40000,26,0,1
6729,3,0,150000,3,0,1
6730,4,0,150000,3,0,1
6731,9,0,1500,24,0,1
6732,6,0,1500,18,0,1
6733,0,0,40000,1,0,1
6734,1,0,40000,3,0,1
6735,9,0,12500,17,0,1
6736,7,0,150000,24,0,1
6737,5,0,25000,3,0,1
6738,4,0,150000,26,0,1
6739,4,1,3500,3,0,1
6740,9,0,150000,23,0,1
6741,0,0,150000,6,0,1
6742,5,0,150000,17,0,1
6743,4,0,750,3,0,1
6744,5,0,400,3,0,1
6745,3,0,3500,3,0,1
6746,9,0,150,10,0,1
6747,8,0,3500,17,0,1
6748,1,0,3500,3,0,1
6749,5,0,25000,0,0,1
6750,4,0,150000,1,0,1
6751,9,0,40000,0,0,1
6752,1,0,75000,3,0,1
6753,1,0,75000,22,0,1
6754,8,0,150000,17,0,1
6755,4,0,150000,3,0,1
6756,8,0,250,26,0,1
6757,4,1,150000,14,0,1
6758,2,0,17500,12,0,1
6759,0,0,150000,0,0,1
6760,9,0,750,10,0,1
6761,9,0,150000,14,0,1
6762,2,0,150000,3,0,1
6763,5,0,150000,14,0,1
6764,3,1,25000,19,0,1
6765,8,0,150000,3,0,1
6766,1,0,7500,3,0,1
6767,0,0,150000,1,0,1
6768,2,0,7500,1,0,1
6769,9,0,5,13,0,1
6770,5,0,150000,22,0,1
6771,7,0,150,6,0,1
6772,9,1,150000,0,0,1
6773,9,0,12500,24,0,1
6774,5,5,3500,5,0,1
6775,4,1,400,3,0,1
6776,7,0,750,3,0,1
6777,8,1,150000,19,0,1
6778,5,1,150000,3,0,1
6779,9,0,150000,0,0,1
6780,0,0,25000,1,0,1
6781,2,0,150000,3,0,1
6782,1,0,12500,1,0,1
6783,6,0,400,27,0,1
6784,9,0,150000,3,0,1
6785,1,0,12500,27,0,1
6786,6,0,1500,3,0,1
6787,1,0,25000,4,0,1
6788,3,0,150000,1,0,1
6789,5,0,7500,16,0,1
6790,5,0,3500,3,0,1
6791,4,0,12500,0,0,1
6792,4,0,5,3,0,1
6793,5,0,150000,3,0,1
6794,1,0,17500,7,0,1
6795,1,0,150000,3,0,1
6796,9,0,75000,0,0,1
6797,2,1,750,7,0,1
6798,8,0,12500,17,0,1
6799,8,5,150000,3,0,1
6800,1,0,75000,1,0,1
6801,9,0,12500,0,0,1
6802,9,0,1500,0,0,1
6803,6,5,400,3,0,1
6804,4,0,750,5,0,1
6805,7,1,7500,18,0,1
6806,9,0,150000,0,0,1
6807,3,0,75000,3,0,1
6808,4,0,150000,3,0,1
6809,4,0,150000,22,0,1
6810,8,0,150000,14,0,1
6811,4,0,150000,3,0,1
6812,5,0,70,24,0,1
6813,8,0,7500,17,0,1
6814,9,0,150000,0,0,1
6815,0,0,150000,0,0,1
6816,4,0,150000,3,3,2
6817,2,0,3500,3,0,1
6818,2,0,75000,0,0,1
6819,1,0,150000,3,0,1
6820,7,1,7500,17,0,1
6821,7,0,3500,18,0,1
6822,8,0,1500,0,0,1
6823,3,0,75000,1,0,1
6824,4,0,750,19,1,0
6825,0,0,40000,1,0,1
6826,1,0,25000,1,0,1
6827,9,0,3500,11,0,1
6828,3,0,150000,14,0,1
6829,2,0,150000,22,0,1
6830,9,0,12500,9,0,1
6831,6,0,750,3,0,1
6832,5,0,3500,3,0,1
6833,1,0,7500,6,0,1
6834,3,0,150000,14,0,1
6835,1,3,150000,1,0,1
6836,6,0,3500,19,0,1
6837,1,0,150000,1,0,1
6838,9,0,3500,9,0,1
6839,4,0,150000,10,0,1
6840,1,0,12500,3,0,1
6841,4,0,40000,20,0,1
6842,9,0,150000,14,0,1
6843,5,0,15,9,0,1
6844,1,1,1500,3,0,1
6845,7,0,25000,13,0,1
6846,9,0,3500,11,0,1
6847,0,0,3500,0,0,1
6848,9,0,150000,23,0,1
6849,4,0,150000,3,1,0
6850,4,1,1500,1,0,1
6851,9,0,150000,0,0,1
6852,1,1,750,5,1,0
6853,2,0,150000,22,0,1
6854,2,0,150000,1,0,1
6855,9,0,25000,18,0,1
6856,4,0,150000,16,0,1
6857,7,0,7500,9,0,1
6858,9,0,150000,14,0,1
6859,5,0,150000,14,0,1
6860,2,0,7500,6,0,1
6861,6,0,25000,7,0,1
6862,7,0,25000,10,0,1
6863,5,0,150000,26,0,1
6864,6,0,75000,6,0,1
6865,7,0,7500,7,0,1
6866,7,0,75000,7,0,1
6867,9,2,40000,0,0,1
6868,8,0,7500,13,0,1
6869,9,1,75000,0,0,1
6870,5,0,75000,3,0,1
6871,3,0,3500,3,0,1
6872,6,1,250,10,0,1
6873,2,0,150000,14,1,0
6874,5,1,75000,3,0,1
6875,1,0,150000,19,0,1
6876,1,1,1500,3,0,1
6877,6,1,150000,3,0,1
6878,4,0,1500,3,0,1
6879,8,0,3500,13,0,1
6880,8,0,150000,19,0,1
6881,4,0,400,0,0,1
6882,7,2,150000,14,0,1
6883,1,0,7500,4,0,1
6884,7,1,12500,18,0,1
6885,5,0,150000,1,0,1
6886,1,0,150000,22,0,1
6887,6,0,40000,6,0,1
6888,8,0,750,9,0,1
6889,0,1,7500,3,0,1
6890,2,0,12500,3,0,1
6891,5,0,5,7,0,1
6892,1,0,7500,3,0,1
6893,3,0,17500,3,0,1
6894,0,0,75000,3,0,1
6895,2,0,12500,3,0,1
6896,6,0,75000,18,0,1
6897,2,0,70,7,1,0
6898,5,0,75000,14,0,1
6899,9,0,150000,0,0,1
6900,9,0,250,7,0,1
6901,7,0,12500,3,0,1
6902,3,0,150000,3,0,1
6903,8,0,150000,19,0,1
6904,9,0,150000,14,0,1
6906,9,0,150000,0,0,1
6907,2,0,12500,1,0,1
6908,9,0,40000,2,0,1
6909,9,0,150000,2,0,1
6910,6,0,1500,1,0,1
6911,9,0,750,0,0,1
6912,8,1,3500,25,0,1
6913,5,1,150000,3,0,1
6914,9,0,25000,14,0,1
6915,8,0,12500,0,0,1
6916,7,0,75000,0,0,1
6917,1,0,150000,3,0,1
6918,7,0,75000,13,1,0
6919,5,0,3500,13,1,3
6920,9,0,150000,0,0,1
6921,1,0,150000,3,0,1
6922,5,0,150000,7,0,1
6923,7,0,400,13,0,1
6924,5,0,3500,22,0,1
6925,7,1,1500,4,0,1
6926,9,0,7500,3,0,1
6927,4,0,25000,5,1,0
6928,3,0,150000,3,0,1
6929,8,3,150000,0,0,1
6930,1,0,150000,3,0,1
6931,7,0,150000,0,0,1
6932,3,1,3500,7,0,1
6933,4,0,75000,3,0,1
6934,1,1,750,3,0,1
6935,0,0,40000,1,0,1
6936,2,1,12500,21,0,1
6937,9,2,17500,0,0,1
6938,6,0,150000,27,0,1
6939,2,5,250,3,2,0
